,code,title
4595,NUT4111,Research skills
4596,NUT4121,Honours research project 1
4597,NUT4122,Honours research project 2
4598,NUT5001,Introduction to dietetic skills
4599,NUT5002,Practice and research in public health nutrition
4600,NUT5003,Dietetic practice 1
4601,NUT5004,Food for dietetic practice
4602,NUT5005,Dietetic practice 2
4603,NUT5006,Practice and research in dietetics
4604,OCC1011,Professional issues
4605,OCC1012,Occupational science
4606,OCC1021,Psychology for occupational therapy
4607,OCC1022,Foundations of occupational therapy practice
4608,OCC1032,Occupational development across the lifespan
4609,OCC1042,Human occupation and development
4610,OCC2012,Foundation clinical sciences for occupational therapy
4611,OCC2013,Introduction to occupational therapy professional practice
4612,OCC2014,"Occupational performance, capabilities and components"
4613,OCC2020,Enabling occupation: Performance challenges 1A
4614,OCC2022,Skills for evidence based practice 1
4615,OCC3000,Enabling occupation: Fieldwork experience 1B
4616,OCC3031,Enabling occupation: Performance challenges 1B
4617,OCC3041,Skills for evidence based practice 2
4618,OCC3052,Enabling occupation 2: Performance challenges in population health
4619,OCC3061,Health promotion in occupational therapy
4620,OCC3062,Participation community practice 1: Development
4621,OCC3072,Occupational therapy honours research project 1
4622,OCC4010,Foundations of occupational therapy
4623,OCC4020,Humans as occupational beings
4624,OCC4030,"Occupational performance, capabilities and components"
4625,OCC4040,Enabling occupation 1
4626,OCC4071,Participatory community practice 2: Implementation
4627,OCC4081,Transition to practice 1
4628,OCC4082,Advanced professional practice
4629,OCC4091,Occupational therapy honours research project 2
4630,OCC4092,Transition to practice 2
4631,OCC5050,Enabling occupation 2
4632,OCC5060,Enabling occupation 3
4633,OCC5070,Transition to practice
4634,OCC5080,Advanced professional practice
4635,OCC5161,Human occupation and health
4636,OHS1000,Introduction to art and design health and safety
4637,OPM3910,Project management fundamentals
4638,OPM4001,Managing the project context
4639,OPM4003,Delivering projects
4640,OPM5000,Organising the project function
4641,OPM5001,Project as a social system
4642,OPM5901,Managing the project context
4643,OPM5903,Delivering projects
4644,OPM5910,Project management fundamentals
4645,OPO5000,The rise of project-based organisations
4646,OPO5001,The project as a social system
4647,OPO5002,Project management for organisational innovation
4648,OPO5003,Managing project knowledge
4649,OPO5900,The organisational context of project development
4650,OPO5901,The dynamic context of project delivery
4651,OPO5902,The planning approach to project management
4652,OPO5903,The learning approach to project management
4653,OPV5000,The rise of project-based organisations
4654,OPV5001,The project as a social system
4655,OPV5002,Project management for organisational innovation
4656,OPV5003,Managing project knowledge
4657,OPV5900,The organisational context of project development
4658,OPV5901,The dynamic context of project delivery
4659,OPV5902,The planning approach to project management
4660,OPV5903,The learning approach to project management
4661,PAR1011,Foundations of paramedic practice 1
4662,PAR1012,Foundations of paramedic practice 2
4663,PAR1021,Introduction to paramedic research and evidence
4664,PAR1022,Health and disease across the lifespan
4665,PAR1031,Professionalism in paramedic practice
4666,PAR1032,Paramedicine in the Australian health care system
4667,PAR2011,Paramedic advanced life support
4668,PAR2013,Paramedic management of cardiovascular and respiratory conditions
4669,PAR2020,Foundation paramedic clinical practice
4670,PAR2022,Paramedic management of trauma conditions
4671,PAR2031,Pharmacotherapy in paramedic practice
4672,PAR2032,Paramedic management of mental health
4673,PAR3011,Paramedic management of medical conditions
4674,PAR3012,Extended paramedic care
4675,PAR3021,Paramedic emergency management
4676,PAR3022,Clinical education and leadership in paramedic research and practice
4677,PAR3031,Paramedic management of maternal and neonatal health
4678,PAR3032,Paramedic management of acute conditions affecting special populations
4679,PAR3033,Integrated clinical practice
4680,PAR4001,Honours literature review
4681,PAR4002,Honours research proposal
4682,PAR4003,Honours research report
4683,PAR5200,Introduction to aeromedical and retrieval concepts
4684,PAR5210,Professional practice in aeromedical retrieval 
4685,PAR5220,Aeromedical and retrieval clinical 1: Advanced life support/critical care
4686,PAR5230,Aeromedical retrieval coordination
4687,PAR5240,Aeromedical retrieval rescue for intensive care paramedics
4688,PAR5250,Aeromedical and retrieval clinical 2: Intensive care
4689,PAR5320,Community paramedicine 1
4690,PAR5330,Community paramedicine 2
4691,PAR5401,Foundations of advanced paramedic practice
4692,PAR5420,Intensive care management of cardiac conditions
4693,PAR5430,Intensive care management of respiratory conditions
4694,PAR5440,Intensive care management of trauma and environmental conditions
4695,PAR5450,Advanced care paramedic management of paediatric and obstetric patients
4696,PAR5470,Transition to intensive care clinical practicum
4697,PAR5480,Intensive care management of medical conditions
4698,PBH1102,Introduction to communicating health
4699,PBH1104,Global health: Opportunities and challenges
4700,PBH2001,Foundations of epidemiology
4701,PBH2002,Foundations of biostatistics
4702,PBH2003,"Culture, society and health"
4703,PBH2004,"Health, law and ethics"
4704,PBH2005,Health program planning
4705,PBH2006,Treatment and technologies
4706,PBH2008,Introduction to health policy and politics
4707,PBH3001,Public health and clinical research methods
4708,PBH3002,Communicable disease prevention and control
4709,PBH3003,Environmental determinants of health and disease
4710,PBH3004,Health program evaluation
4711,PBH3005,Social and behavioural sciences in public health
4712,PBH3006,Public health research practicum
4713,PBH3007,Health promotion practicum
4714,PBH3008,Case studies in global and public health
4715,PBH3009,Chronic disease epidemiology and control
4716,PBH3010,Health data management
4717,PBH3011,Advanced biostatistics for public health
4718,PBH3012,Translating research into practice
4719,PGC5101,Evidence based practice
4720,PGC5102,Advanced therapeutics 1
4721,PGC5107,Introduction to clinical research
4722,PGC5108,Clinical research 2
4723,PGC5109,Clinical research 3
4724,PGC5110,Infectious diseases pharmacotherapy
4725,PGC5113,Dermatology
4726,PGC5115,Geriatric pharmacy practice
4727,PGC5116,Geriatric disease state management
4728,PGC5117,Mental health
4729,PGC5118,Palliative care
4730,PGC5119,Professional practice portfolio
4731,PHA2022,Drugs and society
4732,PHA3011,Principles of drug action
4733,PHA3021,Drugs in health and disease
4734,PHA3032,Neuro and endocrine pharmacology
4735,PHA3042,Modern drug development
4736,PHA3800,Fundamentals of toxicology
4737,PHA3801,Principles of pharmacology
4738,PHA3990,Action in pharmacology research project
4739,PHC5301,Preventative health and management of chronic disease
4740,PHC5302,Common problems in primary care
4741,PHH2022,"Culture, society and health"
4742,PHH2051,Health program planning
4743,PHH2111,Treatments and technologies
4744,PHH2142,Research methods in the health sciences
4745,PHH3001,"Health, law and ethics"
4746,PHH3002,Health for all in a global world
4747,PHH3011,Contemporary health challenges
4748,PHH3041,Disease prevention and control
4749,PHH3061,Health program evaluation
4750,PHH3072,Health policy and politics
4751,PHH3082,Health promotion practicum
4752,PHO1203,Photography
4753,PHO1204,Digital imaging for contemporary art
4754,PHO2202,Advanced photography: darkroom and lighting
4755,PHO2207,Photographic processes
4756,PHR1001,Bridge to Practice I
4757,PHR1011,Professional Practice I
4758,PHR1012,Professional Practice II
4759,PHR1021,How medicines work I
4760,PHR1022,How Medicines Work II
4761,PHR1031,How the Body Works
4762,PHR1101,Bridge to Practice II
4763,PHR2011,Professional Practice III
4764,PHR2012,Professional practice IV
4765,PHR2021,How Medicines Work III
4766,PHR2041,Comprehensive Care: Respiratory and Gastrointestinal
4767,PHR2042,Comprehensive care: Endocrinology and renal
4768,PHR2141,Comprehensive care: Dermatology and pain
4769,PHR2142,Comprehensive care: Cardiovascular
4770,PHR3041,"Comprehensive care: Blood, brain and cancers"
4771,PHR3042,Acute care: Inquiry cases
4772,PHR3062,Student experiential placements I
4773,PHR3141,"Comprehensive Care: Pathogens, host defence and treatment"
4774,PHR4012,Professional practice V
4775,PHR4042,Integrated care
4776,PHR4061,Student experiential placements II
4777,PHR5052,Inquiry and innovation methods
4778,PHR5061,Applied pharmacy practice 1
4779,PHR5062,Applied pharmacy practice 2
4780,PHR5151,Inquiry and innovation projects
4781,PHR5161,Foundation practice 1
4782,PHR5162,Foundation practice 2
4783,PHR5252,Inquiry and innovation communication
4784,PHS1001,Foundation physics
4785,PHS1002,Physics for engineering
4786,PHS1011,Classical physics and relativity
4787,PHS1022,Fields and quantum physics
4788,PHS1031,Physics for the living world
4789,PHS2061,Quantum and thermal physics
4790,PHS2062,Electromagnetism and optics
4791,PHS2081,"Atomic, nuclear and condensed matter physics"
4792,PHS2350,Physics and astronomy introductory research project 1
4793,PHS2360,Physics and astronomy introductory research project 2
4794,PHS3000,Experimental physics
4795,PHS3101,Quantum mechanics
4796,PHS3102,Statistical and condensed matter physics
4797,PHS3201,Classical dynamics and field theory
4798,PHS3202,Wave optics and atomic physics
4799,PHS3302,Relativity and particle physics
4800,PHS3350,Physics and astronomy research project 1
4801,PHS3360,Physics and astronomy research project 2
4802,PHS4000,Physics research project
4803,PHS4001,Physics research project A
4804,PHS4002,Physics research project B
4805,PHS4020,Physics coursework A
4806,PHS4021,Physics coursework B
4807,PHS4100,Physics honours research project
4808,PHS4110,Physics honours research project A
4809,PHS4120,Physics honours research project B
4810,PHS4200,Physics honours coursework
4811,PHS4210,Physics honours coursework A
4812,PHS4220,Physics honours coursework B
4813,PHS5000,Advanced physics research project
4814,PHS5001,Advanced physics research project A
4815,PHS5002,Advanced physics research project B
4816,PHS5020,Advanced physics coursework A
4817,PHS5021,Advanced physics coursework B
4818,PHY2011,"Neuroscience of communication, sensory and control systems"
4819,PHY2032,Human physiology: Hormonal and digestive systems
4820,PHY2042,Body systems physiology
4821,PHY2810,Physiology of human body systems
4822,PHY2820,Physiology of human health
4823,PHY3012,Integrative neuroscience
4824,PHY3072,Exercise physiology and metabolism
4825,PHY3102,"Nutrition, metabolism and body weight"
4826,PHY3111,Sensory and cognitive neuroscience
4827,PHY3171,Clinical and experimental cardiovascular physiology
4828,PHY3181,Hormones and reproduction
4829,PHY3990,Action in physiology research project
4830,PIT5001,Foundations of psychiatry 1
4831,PIT5002,Foundations of psychiatry 2
4832,PIT5003,Foundations of psychiatry 3
4833,PIT5005,Psychiatry of the medically ill
4834,PIT5006,Child and adolescent psychiatry
4835,PMH1011,Mental health in the community
4836,PMH3110,Psychology impact placement
4837,POM5005,Human factors for patient safety
4838,POM5101,Perioperative medicine and cardiorespiratory disease
4839,POM5102,Acute perioperative care
4840,POM5103,Perioperative medicine and co-existing conditions
4841,POM5105,Contemporary issues in perioperative medicine
4842,POM5106,Perioperative medicine capstone project
4843,PPR5500,Design management and entrepreneurship
4844,PRM2001,"Printmaking: etching, relief printing and the artist book"
4845,PRM2401,Screenprinting and the contemporary poster
4846,PRU0001,Research in medicinal chemistry
4847,PRU0002,Research in pharmaceutical biology and pharmacology
4848,PRU0003,Research in pharmaceutics
